Original prediction,Ground truth,y,Sparsity thresholds,Fidelity to prediction,Fidelity to prediction (logit),Deviation to ground truth,GEF,Accuracy,Remove technique,Explainer
9.400979042053223,9.5,5.841513156890869,0.9525741268224331,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9639354619008336,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.972653213203817,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9793088877299121,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.984370729952593,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9882091601357991,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9911134112809121,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9933071490757152,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9949620948286829,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9962093826779633,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9971487511239807,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9978558318550271,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9983878472514737,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.99878801822806,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,5.841513156890869,0.9990889488055994,-3.632188320159912,0.0,-3.658486843109131,1.0,0.0,Zero,TempME
9.400979042053223,9.5,9.40097951889038,1.0,-1.430511474609375e-06,0.0,-0.09902048110961914,1.0,0.0,Zero,TempME
9.400979042053223,9.5,1.2217782735824585,0.0,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.0009110511944006583,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
